X,Y
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
982147.7799,450643.6699
990922.06,426997.5899
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1003572.56,442710.75
1048542.31,440640.31
1048542.31,440640.31
1048542.31,440640.31
1022704.06,438969.5299
1022704.06,438969.5299
1022704.06,438969.5299
1014202.62,436750.2799
982496.6201,463503.75
1001179.62,424500
1011369.06,450452.9199
1011369.06,450452.9199
1011369.06,450452.9199
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1001179.62,424500
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
990669.5,460030.0299
990669.5,460030.0299
990607.5,425060.7001
990607.5,425060.7001
990607.5,425060.7001
990607.5,425060.7001
990607.5,425060.7001
990607.5,425060.7001
990607.5,425060.7001
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016636.62,451173.21
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
1016600.14,453793.27
995370.3701,463360.0899
995370.3701,463360.0899
995370.3701,463360.0899
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1013913.5,457711.06
1013913.5,457711.06
1013913.5,457711.06
1011448.56,443808.5
1011448.56,443808.5
1011448.56,443808.5
1011448.56,443808.5
1011448.56,443808.5
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
997281.5,416484.25
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
984797.6201,456052.02
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1022077.25,445912.0899
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
992065.2799,456082.2799
992065.2799,456082.2799
0,0
988774.5,421683.5
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
1019284.31,451193.98
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
1003577.75,440383.6401
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
992065.2799,456082.2799
1013896.81,463922.0899
990016.7999,469217.8799
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
994372.5299,422027.6699
997091.31,449989.7799
991968.75,419885.8399
991968.75,419885.8399
1003364.62,458833.81
1003364.62,458833.81
1003364.62,458833.81
1003364.62,458833.81
1003364.62,458833.81
1003364.62,458833.81
1003364.62,458833.81
1003364.62,458833.81
1003364.62,458833.81
1003364.62,458833.81
1003364.62,458833.81
1003364.62,458833.81
999040.1201,453499.31
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
1003824.37,419230.9501
985742.2001,463952.1801
985742.2001,463952.1801
985742.2001,463952.1801
985742.2001,463952.1801
985742.2001,463952.1801
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
1024825.81,437966.0299
1024825.81,437966.0299
1000565.95,452637.1601
986782.81,460841.56
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
996017.5,445586.3599
986300.6201,429665.7799
986300.6201,429665.7799
986300.6201,429665.7799
986300.6201,429665.7799
986300.6201,429665.7799
986300.6201,429665.7799
986300.6201,429665.7799
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
1003994.12,412573.7799
1003994.12,412573.7799
1003994.12,412573.7799
1003994.12,412573.7799
1003994.12,412573.7799
1003994.12,412573.7799
1003994.12,412573.7799
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
994096.8701,447881.9501
992710.6201,457425.5299
992710.6201,457425.5299
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
986512.7799,437549.31
1022077.25,445912.0899
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
984878.0299,413613.25
997445,449241.06
1013141,463831
1001450.31,397943.8701
1001450.31,397943.8701
1001450.31,397943.8701
1001450.31,397943.8701
1001450.31,397943.8701
1001450.31,397943.8701
1001450.31,397943.8701
1001450.31,397943.8701
1022096.12,444215.0899
1022096.12,444215.0899
1022096.12,444215.0899
1022096.12,444215.0899
990886.75,440488.06
993928.0801,445874.1001
993928.0801,445874.1001
995893.75,454817.4101
995893.75,454817.4101
995893.75,454817.4101
995893.75,454817.4101
995893.75,454817.4101
995893.75,454817.4101
995893.75,454817.4101
1026010.31,451230.3399
1026010.31,451230.3399
1026010.31,451230.3399
995893.75,454817.4101
995893.75,454817.4101
985021.5,448313.2001
985021.5,448313.2001
985021.5,448313.2001
985021.5,448313.2001
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
981404.5,413614.1699
1035212.81,438429.81
1035212.81,438429.81
1046582.28,445882.8599
998745.5,424347.06
1038638.25,455329.5
1027688.59,416840.31
1027688.59,416840.31
1006618.53,413936.9199
1006618.53,413936.9199
1006618.53,413936.9199
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
991983.8701,413769.5
1013223,463699.5899
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
1013919.31,456386.3901
996973.31,445578.5899
996973.31,445578.5899
996973.31,445578.5899
1020533.62,439636.5899
996950.56,447918.81
996950.56,447918.81
996950.56,447918.81
996950.56,447918.81
996950.56,447918.81
996950.56,447918.81
996950.56,447918.81
996950.56,447918.81
996950.56,447918.81
996950.56,447918.81
996950.56,447918.81
990616.1201,424011.5
990616.1201,424011.5
990616.1201,424011.5
990616.1201,424011.5
990616.1201,424011.5
984849.31,465002.56
1013970.12,452456.0299
1013970.12,452456.0299
0,0
992813.06,445764.6201
992813.06,445764.6201
992813.06,445764.6201
992813.06,445764.6201
992813.06,445764.6201
992813.06,445764.6201
992813.06,445764.6201
992813.06,445764.6201
992813.06,445764.6201
1011783.15,412540.44
1011783.15,412540.44
1011783.15,412540.44
992813.06,445764.6201
992813.06,445764.6201
992813.06,445764.6201
1006175.12,445372.1201
1006175.12,445372.1201
1006175.12,445372.1201
1006175.12,445372.1201
1006175.12,445372.1201
1006175.12,445372.1201
1049577.75,435338.81
1043180.5,449963
1043180.5,449963
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
1000675.75,465457.8599
997132.06,429765.3701
997132.06,429765.3701
997132.06,429765.3701
1016824.53,440529.46
1016824.53,440529.46
1016824.53,440529.46
1016824.53,440529.46
987523.31,458652.0899
987523.31,458652.0899
987523.31,458652.0899
987523.31,458652.0899
987523.31,458652.0899
987523.31,458652.0899
1019270.56,451857.56
1019270.56,451857.56
1019270.56,451857.56
980001.31,429632.3399
980001.31,429632.3399
980001.31,429632.3399
980001.31,429632.3399
980001.31,429632.3399
980001.31,429632.3399
980001.31,429632.3399
980001.31,429632.3399
980001.31,429632.3399
993310.81,461350.4301
1006391.62,429895.3501
999804.3701,451506.5
1033912.75,433041.5
1006391.62,429895.3501
1027348.49,453205.1601
1027348.49,453205.1601
1027348.49,453205.1601
1027348.49,453205.1601
1039270.78,445849.3399
1016894.38,457885.48
1039270.78,445849.3399
1039270.78,445849.3399
1039270.78,445849.3399
1039270.78,445849.3399
1039270.78,445849.3399
1039270.78,445849.3399
990208.4701,453683.9101
990208.4701,453683.9101
990208.4701,453683.9101
990208.4701,453683.9101
1016636.62,451173.21
1016636.62,451173.21
995412,460102.6699
995412,460102.6699
995412,460102.6699
995412,460102.6699
990194.04,454863.73
990194.04,454863.73
995412,460102.6699
1032901.78,424633.73
1032901.78,424633.73
1032901.78,424633.73
1032901.78,424633.73
1032901.78,424633.73
1032901.78,424633.73
1032901.78,424633.73
1032901.78,424633.73
1032901.78,424633.73
1001290.34,445662.1099
1001290.34,445662.1099
1001290.34,445662.1099
1032901.78,424633.73
1032901.78,424633.73
1032901.78,424633.73
1032901.78,424633.73
1032901.78,424633.73
1045858.52,441819.31
1045858.52,441819.31
1032901.78,424633.73
1032901.78,424633.73
1032901.78,424633.73
1001290.34,445662.1099
1001290.34,445662.1099
998063,457811.75
998063,457811.75
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
1021763.62,438925.1201
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
991980.9501,461328.56
1004405,421252.8701
1043402.37,439550.06
1015310.75,451154.5
1015310.75,451154.5
997225.81,424117.81
997225.81,424117.81
997225.81,424117.81
997225.81,424117.81
997225.81,424117.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
1000808.27,447984.81
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
987396.1201,469234.94
994075.6201,449310.1601
994075.6201,449310.1601
990691.44,458712.7201
990691.44,458712.7201
990691.44,458712.7201
990691.44,458712.7201
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
988699.81,424381.5299
